file	affiliations	country
paper526.pdf	National Chiao Tung University, Hsinchu, Taiwan-National Chiao Tung University, Hsinchu, Taiwan-National Chengchi University, Taipei, Taiwan – {, chienru}@nccu.edu.tw-National Chengchi University, Taipei, Taiwan – {, chienru}@nccu.edu.tw-National Tsing Hua University, Hsinchu, Taiwan – that_charles@gapp.nthu.edu.tw-National Tsing Hua University, Hsinchu, Taiwan – that_charles@gapp.nthu.edu.tw	
paper240.pdf	NTT Communication Science Laboratories	Japan
paper254.pdf		USA-USA-USA
paper532.pdf		United Kingdom-Germany
paper268.pdf	Paul G. Allen School of Computer Science & Engineering-University of Washington-University of Washington	
paper081.pdf	Harvard University, Cambridge, MA,-Harvard University, Cambridge, MA,-Adobe Research,	USA-USA
paper095.pdf	Department of Computer Science, Cornell University-Department of Computer Science, Cornell University-Department of Computer Science, Cornell University	
paper042.pdf	Microsoft Research-Microsoft Research-Microsoft Research-Microsoft Research-Univ. Paris-Sud, CNRS-Université Paris-Saclay-Université Paris-Saclay-Microsoft Research	USA-USA-USA-USA-France-France-USA
paper056.pdf	Weave Lab, IIIT-Delhi-Weave Lab, IIIT-Delhi-Weave Lab, IIIT-Delhi-Weave Lab, IIIT-Delhi-Weave Lab, IIIT-Delhi-Weave Lab, IIIT-Delhi	
paper693.pdf		
paper687.pdf	University of Toronto-University of Toronto-Microsoft Research-University of Toronto-University of Toronto-University of Toronto-University of Toronto	Canada-Canada-Canada-Canada
paper136.pdf	*Pennsylvania State University, †Fu-Jen University-*Pennsylvania State University, †Fu-Jen University	
paper650.pdf	City, University of London-City, University of London-City, University of London-City, University of London-City, University of London-City, University of London-City, University of London-City, University of London-City, University of London-City, University of London	UK-UK-UK-UK-UK
paper644.pdf	Univ. Paris-Sud & CNRS (LRI), Inria,-Univ. Paris-Sud & CNRS (LRI), Inria,-Univ. Paris-Saclay-Univ. Paris-Saclay-Univ. Paris-Saclay-Univ. Paris-Saclay-Univ. Paris-Saclay	
paper122.pdf	†Open Lab, Newcastle University; ‡ Faculty of Information Technology, Monash University-†Open Lab, Newcastle University; ‡ Faculty of Information Technology, Monash University-†Open Lab, Newcastle University; ‡ Faculty of Information Technology, Monash University	Australia-UK
paper678.pdf	Social and Emotional Technology Lab-Social and Emotional Technology Lab-Social and Emotional Technology Lab-UC Santa Cruz-UC Santa Cruz-UC Santa Cruz-Social and Emotional Technology Lab-UC Santa Cruz-University of Southern Denmark-University of Southern Denmark	
paper491.pdf	Institute of Cartography and-Institute of Cartography and-Department of Geography,-University of Canterbury-University of Canterbury-Institute of Cartography and	
paper485.pdf	University of Waterloo, , Université de Lille, , Inria,-University of Waterloo, , Université de Lille, , Inria,-University of Waterloo, , Université de Lille, , Inria,	Canada-France
paper452.pdf	The University of Tokyo, JST PRESTO-The University of Tokyo, JST PRESTO	Japan
paper334.pdf	College of Computing and Informatics-Drexel University-Drexel University	USA
paper320.pdf	Facebook Reality Labs-Facebook Reality Labs-Facebook Reality Labs-Facebook Reality Labs-Facebook Reality Labs-Facebook Reality Labs-Facebook Reality Labs-Facebook Reality Labs-Facebook Reality Labs-Facebook Reality Labs	
