file	affiliations	country
paper32.pdf	"Design Lab, UC San Diego-Design Lab, UC San Diego-Université de Lyon, CNRS,"	France-USA
paper389.pdf	Microsoft Research-Aarhus University-Aarhus University	Sweden-India-Denmark
paper376.pdf	"The University of Nottingham, Nottingham,-The University of Nottingham, Nottingham,-University of Lincoln, Lincoln,-University of Lincoln, Lincoln,"	UK-UK
paper410.pdf	Chalmers University of-Chalmers University of-RISE Research Institutes	Sweden-Sweden-Sweden-Sweden
paper404.pdf	"School of Mathematical and Computer Sciences, Heriot-Watt University-School of Mathematical and Computer Sciences, Heriot-Watt University-School of Mathematical and Computer Sciences, Heriot-Watt University"	UK
paper362.pdf	Cyprus University of Technology-Cyprus University of Technology-University of Siegen-University of Siegen	Portugal-Germany-Cyprus
paper438.pdf	"University of Illinois at Urbana-Champaign, Adobe Research-University of Illinois at Urbana-Champaign, Adobe Research-University of Illinois at Urbana-Champaign, Adobe Research"	USA
paper366.pdf	"University of Maryland, College Park, Maryland,-University of Maryland, College Park, Maryland,-University of Maryland, College Park, Maryland,-Carnegie Mellon University, Pittsburgh, Pennsylvania,-Carnegie Mellon University, Pittsburgh, Pennsylvania,-University of Chicago, Chicago, Illinois,-University of Chicago, Chicago, Illinois,"	USA
paper400.pdf	Microsoft-The Hebrew University-The Hebrew University	Israel
paper372.pdf	New York University-New York University-Univ. of California Santa Cruz-Univ. of California Santa Cruz	USA-USA
paper428.pdf		Korea-Korea-USA-Korea
paper36.pdf	"Department of Computer Science, University of Calgary,  · {first.last}@ucalgary.ca-Department of Computer Science, University of Calgary,  · {first.last}@ucalgary.ca-Department of Computer Science, University of Calgary,  · {first.last}@ucalgary.ca-School of Computing and Communications, Lancaster University,  · s.houben@lancaster.ac.uk-School of Computing and Communications, Lancaster University,  · s.houben@lancaster.ac.uk-School of Computing and Communications, Lancaster University,  · s.houben@lancaster.ac.uk-Department of Computer Science, Aarhus University, Denmark · jo.vermeulen@cs.au.dk-Department of Computer Science, Aarhus University, Denmark · jo.vermeulen@cs.au.dk-Department of Computer Science, Aarhus University, Denmark · jo.vermeulen@cs.au.dk-UCL Interaction Centre, University College London,  · n.marquardt@ucl.ac.uk-UCL Interaction Centre, University College London,  · n.marquardt@ucl.ac.uk-UCL Interaction Centre, University College London,  · n.marquardt@ucl.ac.uk-UCL Interaction Centre, University College London,  · n.marquardt@ucl.ac.uk"	Canada-UK-Denmark
paper22.pdf	Segal Design Institute-Northwestern University-Northwestern University	USA
paper399.pdf	Aarhus University-Aarhus University-Aarhus University-Aarhus University	Denmark
paper602.pdf	"Color Lab,. Department of Industrial Design, KAIST-Color Lab,. Department of Industrial Design, KAIST"	Korea
paper164.pdf	Cheriton School of Computer Science-University of Waterloo-University of Waterloo	Canada
paper170.pdf	University of Washington-University of Washington-University of Pittsburgh-University of Pittsburgh	USA-USA-USA-USA
paper616.pdf	"Socioeconomic Inequalities in the Non/use of Facebook-Lehigh University, Bethlehem, PA-Lehigh University, Bethlehem, PA"	USA
paper158.pdf	"Announcing Pregnancy Loss on Facebook:-College of Computing and Informatics, Drexel University-College of Computing and Informatics, Drexel University-College of Computing and Informatics, Drexel University"	USA
paper9.pdf	MIT Center for Civic Media-MIT Center for Civic Media	USA
paper212.pdf	University of Maryland-University of Maryland-Facebook Inc.-Facebook Inc.-Facebook Inc.-Facebook Inc.	USA
paper574.pdf	Georgia Institute of Technology	USA
