file	affiliations	country
p4069-hentschelAFL.pdf	Georgia Institute of Technology-University of Michigan-University of Michigan-Indian Institute of Management-Georgia Institute of Technology	USA-India
p3972-satoA.pdf	MIT Media Lab-Google ATAP	USA-UK
p4266-mallochA.pdf	"LRI, Univ. Paris-Sud, CNRS,-Inria, Université Paris-Saclay-Inria, Université Paris-Saclay-University of British-University of British"	France-Canada
p3810-usmaniA.pdf	"Characterizing Social Insider Attacks on Facebook-NSS, Department of Computer Science, University of British Columbia-NSS, Department of Computer Science, University of British Columbia-NSS, Department of Computer Science, University of British Columbia-LaSIGE, Faculdade de Ciências, Universidade de Lisboa-LERSSE, Department of Electrical and Computer Engineering, University of British Columbia-LERSSE, Department of Electrical and Computer Engineering, University of British Columbia-LERSSE, Department of Electrical and Computer Engineering, University of British Columbia"	Canada-Portugal
p3916-aggarwal.pdf	"Microsoft Research Center for SocialNUI, University of Melbourne,-Microsoft Research Center for SocialNUI, University of Melbourne,-Microsoft Research Center for SocialNUI, University of Melbourne,-Microsoft Research Center for SocialNUI, University of Melbourne,-Electrical Engineering and Computer Science, Queensland University of Technology,-Electrical Engineering and Computer Science, Queensland University of Technology,-Department of Anaesthesia and Pain Management, Royal Children’s Hospital,"	Australia-Australia-Australia
p3787-tanAFL.pdf	"Carnegie Mellon University, {jstan, lbauer, lorrie, thomasjm}@cmu.edu-Carnegie Mellon University, {jstan, lbauer, lorrie, thomasjm}@cmu.edu-† Stanford University, jbonneau@cs.stanford.edu-† Stanford University, jbonneau@cs.stanford.edu-* University of Chicago, blase@uchicago.edu-* University of Chicago, blase@uchicago.edu"	USA
p4021-gugenheimerA.pdf	"Institute of Media Informatics, Ulm University, Ulm,-Institute of Media Informatics, Ulm University, Ulm,-Institute of Media Informatics, Ulm University, Ulm,"	Germany
p4082-hwangA.pdf	Columbia University Medical Center-Columbia University Medical Center-Columbia University Medical Center-Columbia University Medical Center-Columbia University Medical Center-Columbia University Medical Center	USA-USA
p4158-abdolrahmani.pdf	"University of Maryland, Baltimore County (UMBC)-University of Maryland, Baltimore County (UMBC)"	USA
p4034-hockA.pdf	"Institute of Media Informatics(cid:)-Institute of Psychology and Education‡-Ulm University,-Ulm University,"	Germany
p3838-hoyleA.pdf	Facebook Messenger-Oberlin College-Indiana University-Indiana University-Indiana University-Indiana University-University of Pittsburgh-University of Pittsburgh-University of Edinburgh-University of Edinburgh	USA-Scotland
p4182-leivaA.pdf	PRHLT Research Center-Universitat Politècnica de-MintViz Lab | MANSiD-University ¸Stefan cel Mare of-University ¸Stefan cel Mare of	Spain-Romania
p3966-grubertAFL.pdf	Coburg University-Coburg University-University of Passau-University of Passau	Germany
p3903-singh.pdf	"UCL Interaction Centre-UCL, London,-UCL Interaction Centre-UCL, London,-Psychology, UCL, London,"	UK-UK-UK
p4097-burgermasterA.pdf	"Harvard University, School of-Harvard University, School of-Harvard University, School of-West Chester University-West Chester University-Columbia University-Columbia University"	USA-USA-USA
p3986-laputA.pdf	"Human-Computer Interaction Institute, Carnegie Mellon University-Human-Computer Interaction Institute, Carnegie Mellon University-Human-Computer Interaction Institute, Carnegie Mellon University"	USA
p3843-uddinA.pdf	"Computer Science, University of Saskatchewan-Computer Science, University of Saskatchewan-Computer Science, University of Canterbury-Computer Science, University of Canterbury"	Canada-New Zealand
p4229-banovic.pdf	"Human-Computer Interaction Institute, CMU"	USA-India
