file	affiliations	country
p1295-kangasrasioA.pdf	"Helsinki Institute for Information Technology HIIT,-Department of Computer Science, Aalto University,-Department of Computer Science, Aalto University,-Department of Computer Science, Aalto University,-School of Computer Science, University of Birmingham,-School of Computer Science, University of Birmingham,-School of Computer Science, University of Birmingham,-Department of Biostatistics, University of Oslo,-Department of Biostatistics, University of Oslo,-Department of Biostatistics, University of Oslo,-Helsinki Institute for Information Technology HIIT,-Department of Communications and Networking, Aalto University,-Department of Communications and Networking, Aalto University,-Department of Communications and Networking, Aalto University,"	Finland-UK-Norway-Finland
p1217-hull.pdf	University of Calgary-University of Calgary-University of Calgary-University of Calgary	Canada-Canada
p1364-bartramA.pdf	Simon Fraser University-Simon Fraser University-Simon Fraser University-Simon Fraser University-Tableau Software	Canada-Canada-USA
p1326-morrissey.pdf	"Open Lab, Newcastle University, Newcastle upon Tyne, , kellie.morrissey@newcastle.ac.uk-Open Lab, Newcastle University, Newcastle upon Tyne, , kellie.morrissey@newcastle.ac.uk-Open Lab, Newcastle University, Newcastle upon Tyne, , kellie.morrissey@newcastle.ac.uk-School of Applied Psychology, University College Cork, , {john.mccarthy, konstantia.pantidi}-School of Applied Psychology, University College Cork, , {john.mccarthy, konstantia.pantidi}-School of Applied Psychology, University College Cork, , {john.mccarthy, konstantia.pantidi}-School of Applied Psychology, University College Cork, , {john.mccarthy, konstantia.pantidi}"	UK-Ireland
p965-liuA.pdf	"School of Mechanical Engineering, Purdue University, West Lafayette, IN-School of Mechanical Engineering, Purdue University, West Lafayette, IN-School of Mechanical Engineering, Purdue University, West Lafayette, IN-School of Electrical and Computer Engineering†, Purdue University, West Lafayette, IN-School of Electrical and Computer Engineering†, Purdue University, West Lafayette, IN-School of Electrical and Computer Engineering†, Purdue University, West Lafayette, IN-School of Computer Science and Engineering, Beifang University of Nationalities, Yinchuan,-School of Computer Science and Engineering, Beifang University of Nationalities, Yinchuan,-School of Computer Science and Engineering, Beifang University of Nationalities, Yinchuan,"	USA-USA-China
p1028-lomas.pdf	The Design Lab-UC San Diego-HCI Institute	USA
p1277-koestenA.pdf	"The Open Data Institute,-Univ. of Southampton,-The Open Data Institute,-Univ. of Southampton,-The Open Data Institute,-Univ. of Southampton,"	UK-UK-UK-UK-UK-UK
p1154-linA.pdf	"*Northwestern University, **University of Minnesota, †University of Bremen-*Northwestern University, **University of Minnesota, †University of Bremen"	USA-Germany
p937-wangAemb.pdf	Department of Computer Science-Cornell University-Cornell University	China-USA
p1078-davidsonA.pdf	"Open Lab, Newcastle University, Newcastle upon Tyne, , neil.davidson@ncl.ac.uk-Open Lab, Newcastle University, Newcastle upon Tyne, , neil.davidson@ncl.ac.uk-Open Lab, Newcastle University, Newcastle upon Tyne, , neil.davidson@ncl.ac.uk-School of Medical Education, Newcastle University, Newcastle upon Tyne,-School of Medical Education, Newcastle University, Newcastle upon Tyne,-School of Medical Education, Newcastle University, Newcastle upon Tyne,-Northumbria University, Newcastle upon Tyne,-Northumbria University, Newcastle upon Tyne,"	UK-UK-UK-UK
p1339-long.pdf	"Open Lab, Newcastle University, Newcastle upon Tyne, , kiel.long@newcastle.ac.uk-Open Lab, Newcastle University, Newcastle upon Tyne, , kiel.long@newcastle.ac.uk-Open Lab, Newcastle University, Newcastle upon Tyne, , kiel.long@newcastle.ac.uk-Loughborough University, Loughborough, , {l.l.bakewell, m.wilson}@lboro.ac.uk-Loughborough University, Loughborough, , {l.l.bakewell, m.wilson}@lboro.ac.uk-Lancaster University, Lancaster, , r.mcnaney@lancaster.ac.uk-Lancaster University, Lancaster, , r.mcnaney@lancaster.ac.uk-University of Bath, Bath, , {k.vasileiou, j.c.barnett}@bath.ac.uk-University of Bath, Bath, , {k.vasileiou, j.c.barnett}@bath.ac.uk-University of Exeter, Exeter, ,{m.m.atkinson, m.barreto}@exeter.ac.uk-University of Exeter, Exeter, ,{m.m.atkinson, m.barreto}@exeter.ac.uk-Northumbria University, Newcastle upon Tyne,  {firstname.surname}@northumbria.ac.uk-Northumbria University, Newcastle upon Tyne,  {firstname.surname}@northumbria.ac.uk"	UK-UK-UK-UK-UK-UK
p949-furioA.pdf	Université de Bordeaux-Université de Bordeaux-Université de Lorraine-Université de Bordeaux-Université de Bordeaux-Inria	France
p1065-adamsA.pdf	"Information Science, Human Development, Sociology, Communication, Cornell University-Information Science, Human Development, Sociology, Communication, Cornell University"	USA
p1105-ichincoA.pdf	Washington University in St. Louis-Washington University in St. Louis	USA
p960-wangA.pdf	"Department of Computer Science, Cornell University-Department of Computer Science, Cornell University-Department of Computer Science, Cornell University"	USA
p1118-feitA.pdf	Aalto University Microsoft Research Toledo Design University of Colorado-Aalto University Microsoft Research Toledo Design University of Colorado-Aalto University Microsoft Research Toledo Design University of Colorado	Finland-USA
p1142-ikedaA.pdf	"KDDI Research, Inc."	Japan
p1193-dasguptaA.pdf	Paciﬁc Northwest National Laboratory-Paciﬁc Northwest National Laboratory	USA
p1167-johnsonA.pdf	"*Northwestern University, Evanston,-*Northwestern University, Evanston,-†GroupLens Research, University of Minnesota, Minneapolis,-†GroupLens Research, University of Minnesota, Minneapolis,-†GroupLens Research, University of Minnesota, Minneapolis,-‡University of Bremen, Bremen,-‡University of Bremen, Bremen,"	USA-USA-Germany
p1419-hoangA.pdf	"Microsoft Research Centre for SocialNUI, *Melbourne School of Health Sciences-Microsoft Research Centre for SocialNUI, *Melbourne School of Health Sciences-The University of Melbourne, Melbourne,-The University of Melbourne, Melbourne,"	Australia
p1265-kery.pdf	School of Computer Science-Carnegie Mellon University-Carnegie Mellon University-Oregon State University-Oregon State University	USA
p1179-colley.pdf	"University of Lapland (), University of Minnesota (), Northwestern University (),-University of Lapland (), University of Minnesota (), Northwestern University (),-Saarland University (), Madeira-ITI (), University of Bremen ()-Saarland University (), Madeira-ITI (), University of Bremen ()"	USA-Finland-Germany-Portugal
p989-kanA.pdf	"MIT Media Lab, Cambridge,  Keio University, Fujisawa,-MIT Media Lab, Cambridge,  Keio University, Fujisawa,-MIT Media Lab, Cambridge,  Keio University, Fujisawa,"	USA-Japan
